"number","title","body","createdAt","updatedAt","Duration time (Days)","Completion time (Days)","pipelineIssue.pipeline.name","labels.nodes","zenhubLabels.nodes","repository.name","parentZenhubEpics.nodes","assignees.nodes","zenhubAssignees.nodes","comments.nodes","Days from Creation"
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4431","Bot支持upload文件的选项时 选择jpg 提示不支持的文件类型","测试步骤：
1、清空聊天记录后上传图片
2、 提示不支持的文件类型

<img width=""1632"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMjJwQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--392326328fcdab0ca1b1e14f65554df61a868acd/image.png"" alt=""image.png"" />

图片链接：
<img width=""492"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM2FwQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--12a74428c44792526e61a9b5b2dd340244d794d5/18%E5%B2%81%20-%20%E5%89%AF%E6%9C%AC%20%281%29.jpg"" alt=""18岁 - 副本 (1).jpg"" />
","2024-07-02 22:23:11","2024-07-02 22:23:11",20,"","Reject/QA","[]","{'name': 'bug'}, {'name': 'website'}, {'name': 'prod issue'}, {'name': 'critical'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Chen Boyn'}, {'name': 'kaiyue kaiyue'}, {'name': 'Joe Jing'}","[{'body': '可以录屏看看嘛，我没有复现\n'}, {'body': '清理上下文后，也存在这个问题吗'}, {'body': '测试环境：https://myshell-web-react-git-dev-joe-debug.myshell.fun/'}, {'body': '测试环境生图bot上传图片仍提示不支持\n<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN0t5QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7dd438bbda1ccf949306cc59088b9d964674d202/image.png"" alt=""image.png"" />\n\nbot链接：\nhttps://myshell-web-react-git-dev-joe-debug.myshell.fun/zh/chat/1719977545'}, {'body': '<img width=""1134"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK3E2QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--63d650365b04f397d356782b179467157543fd26/image.png"" alt=""image.png"" />\n'}]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4371","照片墙传文件时命名过长的话会失败","上传图片：
<img width=""800"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeUdTQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--40501ad068f4012903b5cfad473d4af575582c81/finn0225_tokyo_tower_spring_breeze_at_noon_anime_style_--niji_2d82ff36-74bc-4b04-badc-badff8c8b0ab_0.png"" alt=""finn0225_tokyo_tower_spring_breeze_at_noon_anime_style_--niji_2d82ff36-74bc-4b04-badc-badff8c8b0ab_0.png"" />

上传后展示：
<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeU9TQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b213cd6927f2ce6ad9d43166cfd782ecfcf58dbd/image.png"" alt=""image.png"" />
","2024-06-26 17:04:10","2024-06-27 17:56:00",26,"","Reject/QA","[]","{'name': 'bug'}, {'name': 'server'}, {'name': 'prod issue'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Chen Boyn'}, {'name': 'kaiyue kaiyue'}, {'name': None}","[{'body': '已修复，pr: https://github.com/myshell-ai/organics/pull/3196'}, {'body': '文件名长度520的文件上传后没有任何toast报错'}]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/3812","web3 发送消息过长  导致发送失败 提示错误 ！","<img width=""892"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM2ptQkE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--20a63cb373b57f58aee232a81fdf9eface060820/image.png"" alt=""image.png"" />
","2024-05-16 15:44:09","2024-05-16 15:45:31",67,"","Reject/QA","[]","{'name': 'bug'}, {'name': 'website'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Lisun0819'}, {'name': 'Iven Zhang'}","[{'body': 'app-test.myshell.ai'}, {'body': '未修复\n\n\n[Private Zenhub Video](https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM0FhQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7e2d5df74ca802b40cdad52ba71a17279fb4b683/QQ2024529-93113.mp4)\n\n***'}]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4453","bot回复后未展示报错提示","
<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBODZ6QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2ad695f4d2db86cb2aeef959ead97d2b5bf69a0d/image.png"" alt=""image.png"" />

消息记录分享链接：
https://app.myshell.ai/share/uQ7zqq","2024-07-04 16:38:28","2024-07-09 10:54:58",18,5.0,"Done","[]","{'name': 'bug'}, {'name': 'website'}, {'name': 'prod issue'}, {'name': 'critical'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Lisun0819'}, {'name': 'Kun Liang'}","[{'body': '验收环境：https://myshell-web-react-git-dev-bug.myshell.fun/zh/explore'}, {'body': '{\n  ""id"": ""voice_widget_template"",\n  ""initial"": ""home_state"",\n  ""states"": {\n    ""home_state"": {\n      ""render"": {\n        ""text"": ""choose display error type"",\n        ""buttons"": [\n          {\n            ""content"": ""Engine Error"",\n            ""description"": """",\n            ""on_click"": ""ee""\n          },\n          {\n            ""content"": ""Component Error"",\n            ""description"": """",\n            ""on_click"": ""ce""\n          },\n          {\n            ""content"": ""LLM Token too long Error"",\n            ""description"": """",\n            ""on_click"": ""le""\n          }\n        ]\n      },\n      ""transitions"": {\n        ""ce"": ""ce"",\n        ""ee"": ""ee"",\n        ""le"": ""le""\n      }\n    },\n    ""ee"": {\n      ""render"": {\n        ""text"": ""{{llm_result.123}}"" // it\'s a string of user input text.\n      }\n    },\n    ""le"": {\n      ""tasks"": [\n        {\n          ""name"": ""llm_widget_example_task"",\n          ""module_type"": ""AnyWidgetModule"",\n          ""module_config"": {\n            ""widget_id"": ""1744214024104448199"",\n            ""user_prompt"": {\n              ""text"": ""hihi"",\n            }, // the text inputted into prompt widget, you can get it from user input or upper state\n            ""system_prompt"": ""Act as ..."", // Optional field. You can input system prompt of bot.\n            ""top_p"": 0.5, // Optional field. Default value is 0.5\n            ""temperature"": 0.5, // Optional field. Default value is 0.5\n            ""frequency_penalty"": 0, // Optional field. Default value is 0\n            ""presence_penalty"": 0, // Optional field. Default value is 0\n            ""max_tokens"": 1024, // Optional field. Default value is 1024\n            ""memory"": ""{{[]}}"", // Optional field. Default value is empty array. You can fill memory in it like OpenAi Api\n            ""output_name"": ""result""\n          }\n        }\n      ]\n    },\n    ""ce"": {\n      ""inputs"": {\n        ""read_text"": {\n          ""type"": ""text"",\n          ""user_input"": true\n        }\n      },\n      ""tasks"": [\n        {\n          ""name"": ""llm_widget_example_task"",\n          ""module_type"": ""AnyWidgetModule"",\n          ""module_config"": {\n            ""widget_id"": ""1744214024104448199"",\n            ""user_prompt"": {\n              ""text"": ""hi""\n            }, // the text inputted into prompt widget, you can get it from user input or upper state\n            ""system_prompt"": ""Act as ..."", // Optional field. You can input system prompt of bot.\n            ""top_p"": 0.5, // Optional field. Default value is 0.5\n            ""temperature"": 0.5, // Optional field. Default value is 0.5\n            ""frequency_penalty"": 0, // Optional field. Default value is 0\n            ""presence_penalty"": 0, // Optional field. Default value is 0\n            ""max_tokens"": 1024, // Optional field. Default value is 1024\n            ""memory"": ""{{[]}}"", // Optional field. Default value is empty array. You can fill memory in it like OpenAi Api\n            ""output_name"": ""llm_result""\n          }\n        },\n        {\n          ""name"": ""tts_widget_example_task"",\n          ""module_type"": ""AnyWidgetModule"",\n          ""module_config"": {\n            ""widget_id"": ""1744008029948350464"",\n            ""content"": """", // the text to be read by voice widget, you can get it from user input or upper state\n            ""output_name"": ""result""\n          }\n        }\n      ],\n      ""render"": {\n        ""text"": ""{{llm_result}}"", // it\'s a string of user input text.\n        ""audio"": ""{{result}}"", // it\'s a url produced by voice widget.\n        ""buttons"": [\n          {\n            ""content"": ""Listen Again"",\n            ""description"": """",\n            ""on_click"": ""listen""\n          }\n        ]\n      },\n      ""transitions"": {\n        ""listen"": ""home_state"",\n        ""CHAT"": ""home_state""\n      }\n    }\n  }\n}'}, {'body': '<img width=""1354"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeVhSQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--332060979abeb6666459e359072728d5a4b892d0/image.png"" alt=""image.png"" />\n'}]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4452","创作者配置proconfig的报错提示优化","<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNTZ6QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--21aff051894765bc7219300b16fb5bdef5146a99/image.png"" alt=""image.png"" />

proconfig：
[message.txt](https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNSt6QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--752f9c78668b49aae6f8ef6bc2537cab81560ac5/message.txt)
","2024-07-04 16:01:42","2024-07-04 16:01:42",18,0.0,"Done","[]","{'name': 'enhancement'}, {'name': 'server'}, {'name': 'prod issue'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Fan Jack'}, {'name': 'kaiyue kaiyue'}, {'name': 'Kun Liang'}","[{'body': '验收环境：https://myshell-web-react-git-dev-bug.myshell.fun/zh/explore'}, {'body': '测试验收通过，测试结果如下：\n\n<img width=""1460"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNTdKQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9bed500c8a9cc833ea40456dd1bd1e1057ed134f/image.png"" alt=""image.png"" />\n'}]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4322","工坊页 - 工具箱bot没有参与搜索联动 导致搜索结果会被遮挡！ ","## 问题描述
- **具体问题**：
工具箱bot没有参与搜索联动 导致搜索结果会被遮挡！
- **操作步骤**：
1.去到工坊页
2.list列表进行搜索

- **期望结果**：
工具箱bot不展示
- **实际结果**：实际出现的结果。
工具箱bot展示
## 环境信息
- **操作系统**：
 Windows 10
- **浏览器/应用版本**：XX
- **设备信息**：XX
## 时间戳
- **发生时间**：2024/6/23
## 频率
- **问题频率**：必现
## 用户信息
- **钱包地址*：XX
## 网络情况
- **网络类型**：XX
- **网络请求详情**：XX
## 附件
- **屏幕截图/视频**：
-<img width=""484"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK09FQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--49599f16d5ce79c36080ad9c3b25bcca64f444ed/image.png"" alt=""image.png"" />
","2024-06-24 08:06:52","2024-06-24 08:06:52",28,0.0,"Done","[]","{'name': 'bug'}, {'name': 'prod issue'}, {'name': 'critical'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Lisun0819'}, {'name': 'Kun Liang'}, {'name': 'Joe Jing'}","[{'body': '验收环境：https://myshell-web-react-git-dev-bug.myshell.fun/zh/explore'}]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4455","创作者配置更新proconfig后运行出现系统报错","## 问题描述

- **具体问题**：创作者配置更新proconfig后运行出现系统报错
- **操作步骤**：更新proconfig后执行
- **期望结果**：正常使用
- **实际结果**：异常出现系统报错

## 环境信息

- **操作系统**：[Windows 10]
- **浏览器/应用版本**：[Chrome ]
- **设备信息**：[PC]

## 时间戳

- **发生时间**：[2024/7/4]

## 频率

- **问题频率**：[必现]

## 用户信息

- **钱包地址**：[无]

## 网络情况

- **网络类型**：[Wi-Fi]

## 附件

- **屏幕截图/视频**：
<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN1N6QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f88f71d956ad925c0fc10bbff5055fbfa9e4a589/image.png"" alt=""image.png"" />

proconfig：
[message.txt](https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2F6QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5e283ae984e109721f172126d73c84b7b0d352c4/message.txt)

## 结论
- **原因描述**：[开发说明BUG产生的原因]-必填
","2024-07-04 16:45:45","2024-07-04 16:45:45",18,0.0,"Done","[]","{'name': 'bug'}, {'name': 'server'}, {'name': 'prod issue'}, {'name': 'critical'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Chen Boyn'}, {'name': 'Bojie'}","[{'body': '原因描述: 在更新Proconfig 的Input Name的时候 没有同时对字段名做兼容. 导致用户在设置了Input.Name的时候, 会出现字段不一致的问题'}, {'body': '测试验收通过，测试结果如下：\n\n<img width=""1500"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzI4QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d55dd424b6c786e8263e3fcff6050577d951f533/image.png"" alt=""image.png"" />\n'}]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4425","pro-config行数过万时行号展示样式不对","<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMXVpQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--37b07efcb9c34e166a4e29031ad7e56b274bfdd4/image.png"" alt=""image.png"" />
","2024-07-01 17:44:46","2024-07-01 17:44:46",21,0.0,"Done","[]","{'name': 'bug'}, {'name': 'website'}, {'name': 'prod issue'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Lisun0819'}, {'name': 'Joe Jing'}","[{'body': '测试环境：https://myshell-web-react-git-dev-joe-debug.myshell.fun/'}]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4325","discord已经绑定未显示对勾","<img width=""718"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK1NGQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3116e7c6a09f97ec99508753bdba365b019abe66/image.png"" alt=""image.png"" />
","2024-06-24 15:18:51","2024-06-24 15:18:51",28,0.0,"Done","[]","{'name': 'bug'}, {'name': 'website'}, {'name': 'prod issue'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Lisun0819'}, {'name': 'Kun Liang'}","[{'body': '修复了，https://myshell-web-react-git-dev-widget.myshell.fun/zh/profile\n这个是不是只能线上验收？'}, {'body': '已修复\n<img width=""1369"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeVNSQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--826206a6c45c38a30f0b25408c18595ff1999e1c/image.png"" alt=""image.png"" />\n'}]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4115","Markdown 渲染的图片样式及显示优化","当前实现效果：
<img width=""2000"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNjhzQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3e94034a29386055e4a6ffea0e70650fc783c3b0/image.png"" alt=""image.png"" />

预期效果：图片增加12px的圆角，图片距离上下的间距改为12px，具体请参考下方效果图


效果图链接：
https://www.figma.com/design/6bkMMcxTUOv1LeDndV3yKQ/%F0%9F%92%AC-Chat-Flow?node-id=11309-186900&t=KHxhSll0OvwXMdwb-1","2024-06-03 14:04:11","2024-06-03 14:04:11",49,0.0,"Done","[]","{'name': 'enhancement'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Kun Liang'}","[{'body': '这个你之前提的时候，我就直接处理上线了，单子关掉了～'}]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4313"," GPT 4o 和 GPT 4 的 widget 无法交互","- **具体问题**：GPT 4o 和 GPT 4 的 widget 无法交互
- **操作步骤**：打开组件广场搜索GPT4o和GPT4 聊天输入框被禁用
- **期望结果**：正常交互
## 环境信息
- **操作系统**：Windows 10
- **浏览器/应用版本**：版本 125.0.6422.142（正式版本）
- **设备信息**：Chrome
## 时间戳
- **发生时间**：6/21
## 频率
- **问题频率**：必现","2024-06-21 11:41:43","2024-06-21 11:41:43",31,0.0,"Done","[]","{'name': 'bug'}, {'name': 'server'}, {'name': 'prod issue'}, {'name': 'critical'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'kaiyue kaiyue'}, {'name': 'Joe Jing'}","[]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/gh/myshell-ai/myshell_web_react/4770","安全：Chat会话对用户input输入内容中的html进行转义","背景：https://myshellhq.slack.com/archives/C06LK1GDBM0/p1718268570155229","2024-06-19 19:59:21","2024-06-20 11:33:51",33,1.0,"Done","[]","","myshell_web_react","[{'title': '主站-问题反馈/优化'}]","[{'name': None}, {'name': None}]","","[]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4239","探索页 第一次添加某个bot至chat list 左侧loading丢失！","预期：
<img width=""1346"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2RYQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f27c3a078557d2cd367e85389de465dc60ac940b/image.png"" alt=""image.png"" />

实际：
<img width=""1264"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN1pYQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--25bbc3b2306898d4f5d9064a473be13496beec31/image.png"" alt=""image.png"" />
","2024-06-12 16:42:20","2024-06-12 16:42:20",40,0.0,"Done","[]","{'name': 'bug'}, {'name': 'major'}, {'name': 'critical'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Lisun0819'}, {'name': 'Kun Liang'}","[]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4230","移动端 - 钱包登录 个人中心页 登录账户超出区域与复制按钮重叠！","<img width=""303"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMWRYQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a81b7d3eb8f1cc2a495e9d2f4755c6609fc1355c/image.png"" alt=""image.png"" />
","2024-06-12 15:32:40","2024-06-12 15:32:40",40,0.0,"Done","[]","{'name': 'bug'}, {'name': 'website'}, {'name': 'prod issue'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Lisun0819'}, {'name': 'maoshuyu666'}, {'name': 'Kun Liang'}","[{'body': 'myshell-web-react-git-fix-some-bugs.myshell.fun'}]",""
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/3585","登录弹窗- Google icon调整","当前实现效果：
<img width=""1081"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMStiQkE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--757025332d427c9d32118609b2945ec12e92fa78/image.png"" alt=""image.png"" />

预期效果：
<img width=""1408"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMkNiQkE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3287b7649219774af24f2c4a2987f515a6ff6258/image.png"" alt=""image.png"" />
如图所示，Google icon应向Metamask&okx 图标一样增加一个外描边

效果图链接：
https://www.figma.com/file/HVrgYaL5vulcunQJ12FG5M/Final-Page?type=design&node-id=11376%3A116149&mode=design&t=foewmx9RpOXr0QIc-1","2024-04-28 13:58:38","2024-04-28 13:58:38",85,0.0,"Done","[]","{'name': 'enhancement'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'kaiyue kaiyue'}, {'name': 'Iven Zhang'}","[]",""
